Date,Name,Address,City,State,Zip,AOR,Type Detailed,Male/Female,FY25 ALOS,Level A,Level B,Level C,Level D,Male Crim,Male Non-Crim,Female Crim,Female Non-Crim,ICE Threat Level 1,ICE Threat Level 2,ICE Threat Level 3,No ICE Threat Level,Mandatory,Guaranteed Minimum,Last Inspection Type,Last Inspection End Date,Pending FY25 Inspection,Last Inspection Standard,Last Final Rating
2025-04-28,NORTHWEST ICE PROCESSSING CENTER,1623 E. J STREET,TACOMA,WA,98421,SEA,CDF,Female/Male,85.264151,503.220096,99.626794,178.306220,193.488038,347.382775,516.861244,41.473684,68.923445,180.358852,44.325359,30.382775,719.574163,706.387560,"1,181",ODO,1/30/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,NORTHWEST STATE CORRECTIONAL CENTER,3649 LOWER NEWTON ROAD,SWANTON,VT,05488,BOS,USMS IGA,Female/Male,2.101449,6.516746,0.397129,0.296651,0.138756,0.660287,6.650718,0.000000,0.038278,0.000000,0.004785,0.023923,7.320574,4.535885,N/A,ODO,6/27/2024,Scheduled,NDS 2019,Pass
2025-04-28,OLDHAM COUNTY JAIL,100 W MAIN STREET,LA GRANGE,KY,40031,CHI,USMS IGA,Female/Male,2.187500,10.784689,2.153110,5.712919,3.980861,11.976077,10.344498,0.043062,0.267943,2.693780,2.229665,1.985646,15.722488,11.736842,N/A,ODO,9/19/2024,Scheduled,NDS 2019,Pass
2025-04-28,ORANGE COUNTY JAIL (FL),3855 SOUTH JOHN YOUNG PARKWAY,ORLANDO,FL,32839,MIA,USMS IGA,Female/Male,2.278689,2.703349,1.645933,2.842105,1.296651,2.746411,4.454545,0.330144,0.956938,0.062201,0.019139,0.009569,8.397129,4.555024,N/A,ODO,8/15/2024,Scheduled,NDS 2019,Pass
2025-04-28,ORANGE COUNTY JAIL (NY),110 WELLS FARM ROAD,GOSHEN,NY,10924,NYC,IGSA,Female/Male,38.300000,32.282297,26.009569,22.574163,20.775120,63.220096,38.421053,0.000000,0.000000,11.224880,13.535885,12.641148,64.239234,62.545455,N/A,ODO,12/12/2024,Scheduled,NDS 2019,Pass
2025-04-28,OTAY MESA DETENTION CENTER,7488 CALZADA DE LA FUENTE,SAN DIEGO,CA,92154,SND,CDF,Female/Male,20.201494,784.311005,455.976077,57.186603,53.521531,165.167464,927.976077,16.688995,241.162679,60.430622,27.019139,26.980861,1236.564593,490.980861,750,ODO,11/7/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,OTERO COUNTY PROCESSING CENTER,26 MCGREGOR RANGE ROAD,CHAPARRAL,NM,88081,ELP,DIGSA,Female/Male,21.712446,658.956938,95.617225,44.765550,16.425837,145.961722,513.717703,6.023923,150.062201,21.124402,16.736842,47.550239,730.354067,678.248804,500,ODO,11/7/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,PENNINGTON COUNTY JAIL (SOUTH DAKOTA),300 KANSAS CITY STREET NONE,RAPID CITY,SD,57701,SPM,USMS IGA,Female/Male,4.500000,0.320574,0.344498,0.492823,0.105263,0.430622,0.813397,0.000000,0.019139,0.000000,0.000000,0.047847,1.215311,0.990431,N/A,ORSA,3/8/2024,,ORSA NDS 2019,Pass
2025-04-28,PHELPS COUNTY JAIL (MO),301 W. 2ND,ROLLA,MO,65401,CHI,USMS IGA,Female/Male,,1.277512,1.229665,2.095694,0.354067,2.143541,2.473684,0.023923,0.315789,0.105263,0.377990,0.464115,4.009569,3.004785,N/A,,,,,
2025-04-28,PHELPS COUNTY JAIL (NE),715 5TH AVENUE,HOLDREGE,NE,68949,SPM,USMS IGA,Female/Male,90.750000,2.114833,6.760766,10.746411,10.698565,24.736842,4.583732,0.822967,0.177033,3.019139,3.263158,2.110048,21.928230,24.181818,N/A,ODO,2/6/2025,,NDS 2019,Pass
2025-04-28,Pickens County,188 CEMETERY ST,CARROLLTON,AL,35447,NOL,IGSA,Female/Male,2.776923,10.545455,12.315789,11.449761,5.162679,15.770335,19.019139,2.488038,2.196172,0.387560,0.588517,0.569378,37.928230,29.186603,N/A,ODO,8/8/2024,Scheduled,NDS 2019,Pass
2025-04-28,PIKE COUNTY JAIL,175 PIKE COUNTY BOULEVARD,LORDS VALLEY,PA,18428,PHI,IGSA,Male,30.744186,102.382775,21.315789,33.224880,26.167464,66.382775,116.708134,0.000000,0.000000,10.138756,7.430622,11.880383,153.641148,141.215311,100,ODO,2/27/2025,,PBNDS 2011 - 2016 Revised,Pending Final Report
2025-04-28,PINE PRAIRIE ICE PROCESSING CENTER,1133 HAMPTON DUPRE ROAD,PINE PRAIRIE,LA,70576,NOL,DIGSA,Male,28.938356,316.325359,130.976077,158.569378,94.794258,274.607656,425.607656,0.057416,0.392344,30.851675,26.636364,30.736842,612.440191,581.708134,N/A,ODO,4/10/2025,,PBNDS 2011 - 2016 Revised,Pending Final Report
2025-04-28,PINELLAS COUNTY JAIL,14400 49TH STREET NORTH,CLEARWATER,FL,33762,MIA,USMS IGA,Female/Male,1.663366,2.708134,2.799043,2.712919,0.789474,3.698565,4.822967,0.143541,0.344498,0.009569,0.019139,0.043062,8.937799,5.148325,N/A,ODO,9/26/2024,Scheduled,NDS 2019,Pass
2025-04-28,PLATTE COUNTY JAIL,850 MAPLE STREET,WHEATLAND,WY,82201,DEN,USMS IGA,Female/Male,1.750000,0.488038,0.473684,0.483254,0.157895,0.937799,0.665072,0.000000,0.000000,0.138756,0.019139,0.047847,1.397129,1.234450,N/A,ORSA,3/22/2024,Scheduled,ORSA NDS 2019,Pass
2025-04-28,PLYMOUTH COUNTY CORRECTIONAL FACILITY,26 LONG POND ROAD,PLYMOUTH,MA,02360,BOS,IGSA,Male,78.284153,155.272727,26.234450,129.090909,109.291866,141.435407,277.291866,0.282297,0.880383,35.937799,10.875598,15.387560,357.688995,239.100478,N/A,ODO,11/21/2024,,NDS 2019,Pass
2025-04-28,POLK COUNTY JAIL,1985 NE 51ST PLACE,DES MOINES,IA,50313,SPM,USMS IGA,Female/Male,87.666667,6.076555,12.320574,11.038278,10.411483,33.028708,6.449761,0.057416,0.311005,3.382775,0.937799,2.076555,33.449761,33.143541,N/A,ODO,2/16/2025,,NDS 2019,Fail
2025-04-28,PORT ISABEL SPC,27991 BUENA VISTA BOULEVARD,LOS FRESNOS,TX,78566,HLG,SPC,Female/Male,7.805763,990.971292,32.009569,3.339713,5.526316,119.516746,911.244019,0.248804,0.837321,27.081340,30.057416,46.535885,928.172249,572.267943,650,ODO,3/27/2025,,PBNDS 2011 - 2016 Revised,Pending Final Report
2025-04-28,POTTAWATTAMIE COUNTY JAIL,1400 BIG LAKE ROAD,COUNCIL BLUFFS,IA,51501,SPM,USMS IGA,Female/Male,52.125000,2.497608,4.866029,11.157895,16.607656,30.325359,3.741627,0.354067,0.708134,6.961722,2.263158,1.311005,24.593301,29.569378,N/A,ODO,10/24/2024,Scheduled,NDS 2019,Pass
2025-04-28,PRAIRIELAND DETENTION CENTER,1209 SUNFLOWER LN,ALVARADO,TX,76009,DAL,DIGSA,Female/Male,9.644444,289.153110,90.956938,214.698565,130.928230,283.167464,379.033493,23.315789,40.220096,98.885167,54.593301,42.220096,530.038278,432.301435,525,ODO,12/19/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,PRINCE EDWARD COUNTY (FARMVILLE),508 WATERWORKS ROAD,FARMVILLE,VA,23901,WAS,DIGSA,Male,87.681159,168.645933,77.765550,139.459330,140.244019,284.464115,241.033493,0.502392,0.114833,75.377990,31.990431,35.382775,383.363636,320.473684,459,ODO,12/19/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,RICHWOOD CORRECTIONAL CENTER,180 PINE BAYOU CIRCLE,MONROE,LA,71202,NOL,DIGSA,Male,33.281755,769.645933,43.732057,15.980861,12.028708,31.980861,48.200957,14.287081,746.918660,11.612440,9.023923,14.502392,806.248804,324.483254,677,ODO,11/7/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,RIO GRANDE DETENTION CENTER,1001 SAN RIO BOULEVARD,LAREDO,TX,78046,HLG,USMS CDF,Male,96.962500,615.344498,9.100478,1.181818,0.995215,24.875598,601.521531,0.000000,0.224880,2.047847,6.191388,15.354067,603.028708,355.100478,275,ODO,1/9/2025,,NDS 2019,Pass
2025-04-28,RIVER CORRECTIONAL CENTER,26362 HIGHWAY 15,FERRIDAY,LA,71334,NOL,DIGSA,Male,73.529126,482.196172,70.645933,2.435407,0.827751,18.679426,537.157895,0.000000,0.267943,1.688995,2.435407,6.708134,545.272727,315.167464,361,ODO,11/21/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,ROBERT A DEYTON DETENTION FACILITY,11866 HASTINGS BRIDGE ROAD P.O. BOX 429,LOVEJOY,GA,30250,ATL,USMS CDF,Female/Male,1.297872,2.842105,2.253589,3.401914,0.822967,4.507177,4.813397,0.000000,0.000000,0.043062,0.047847,0.028708,9.200957,6.913876,N/A,ODO,,Scheduled,NDS 2019,Pass
2025-04-28,SAIPAN DEPARTMENT OF CORRECTIONS (SUSUPE),"VICENTE T. SEMAN BLDG, CIVIC CENTER",SAIPAN,MP,96950,SFR,USMS IGA,Female/Male,,2.464115,2.258373,0.473684,0.000000,2.803828,1.889952,0.000000,0.502392,1.564593,0.468900,0.000000,3.162679,4.234450,N/A,ORSA,3/8/2024,Scheduled,ORSA NDS 2019,Pass
2025-04-28,SALT LAKE COUNTY METRO JAIL,3415 SOUTH 900 WEST,SALT LAKE CITY,UT,84119,SLC,USMS IGA,Female/Male,2.037975,1.110048,4.200957,0.478469,0.100478,3.880383,1.559809,0.205742,0.244019,0.698565,0.129187,0.200957,4.861244,4.904306,N/A,ODO,9/27/2024,Scheduled,NDS 2019,Pass
2025-04-28,SAN JUAN STAGING,"651 FEDERAL DRIVE, SUITE 104",GUAYNABO,PR,00965,MIA,STAGING,Female/Male,2.392157,5.507177,0.483254,0.880383,0.320574,1.248804,5.215311,0.057416,0.669856,0.033493,0.033493,0.076555,7.047847,4.172249,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-28,SAN LUIS REGIONAL DETENTION CENTER,406 NORTH AVENUE D,SAN LUIS,AZ,85349,SND,IGSA,Female/Male,6.542857,76.138756,23.617225,3.258373,6.574163,12.937799,75.177033,0.837321,20.636364,7.258373,1.119617,1.464115,99.746411,83.004785,100,ODO,9/26/2024,Scheduled,NDS 2019,Pass
2025-04-28,SEBASTIAN COUNTY DETENTION CENTER,801 SOUTH A STREET,FORT SMITH,AR,72901,NOL,USMS IGA,Female/Male,2.142857,0.507177,0.301435,0.263158,0.148325,0.569378,0.578947,0.043062,0.028708,0.009569,0.000000,0.000000,1.210526,0.866029,N/A,,,,,
2025-04-28,SENECA COUNTY JAIL,3040 SOUTH STATE HIGHWAY 100,TIFFIN,OH,44883,DET,IGSA,Female/Male,84.250000,20.339713,11.043062,14.210526,15.626794,38.526316,18.066986,2.540670,2.086124,9.995215,3.435407,4.090909,43.698565,50.511962,N/A,ODO,10/31/2024,,NDS 2019,Pass
2025-04-28,SHERBURNE COUNTY JAIL,13880 BUSINESS CENTER DRIVE,ELK RIVER,MN,55330,SPM,IGSA,Female/Male,1.000000,7.244019,9.483254,16.574163,4.315789,19.851675,15.789474,0.928230,1.047847,6.861244,2.354067,3.746411,24.655502,29.736842,N/A,ODO,5/2/2024,Scheduled,NDS 2019,Pass
2025-04-28,SOUTH LOUISIANA ICE PROCESSING CENTER,3843 STAGG AVENUE,BASILE,LA,70515,NOL,DIGSA,Female/Male,45.152381,602.301435,103.942584,107.387560,39.736842,3.110048,3.535885,122.368421,724.354067,56.578947,26.148325,24.157895,746.483254,464.866029,700,ODO,3/6/2025,,PBNDS 2011 - 2016 Revised,Pending Final Report
2025-04-28,SOUTH TEXAS ICE PROCESSING CENTER,566 VETERANS DRIVE,PEARSALL,TX,78061,SNA,CDF,Female/Male,49.876238,1269.416268,121.937799,193.669856,73.765550,355.397129,1258.583732,23.679426,21.129187,82.119617,77.181818,178.952153,1320.535885,1024.942584,"1,350",ODO,2/6/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,ST. CLAIR COUNTY JAIL,1170 MICHIGAN ROAD,PORT HURON,MI,48060,DET,IGSA,Male,128.250000,42.976077,12.349282,9.909091,5.598086,20.076555,50.755981,0.000000,0.000000,4.583732,3.550239,4.057416,58.641148,54.172249,N/A,ODO,9/19/2024,Scheduled,NDS 2019,Pass
2025-04-28,STE. GENEVIEVE COUNTY SHERIFF/JAIL,5 BASLER DR.,STE. GENEVIEVE,MO,63670,CHI,USMS IGA,Female/Male,,0.875598,4.918660,3.248804,0.511962,3.909091,5.047847,0.114833,0.483254,1.019139,0.521531,0.803828,7.210526,5.105263,N/A,,,,,
2025-04-28,STEWART DETENTION CENTER,146 CCA ROAD,LUMPKIN,GA,31815,ATL,DIGSA,Female/Male,67.936893,782.143541,237.942584,404.516746,325.913876,718.971292,816.990431,49.444976,165.110048,215.904306,126.674641,103.531100,1304.406699,1103.928230,"1,600",ODO,3/20/2025,,PBNDS 2011 - 2016 Revised,Pending Final Report
2025-04-28,STRAFFORD COUNTY CORRECTIONS,266 COUNTY FARM ROAD,DOVER,NH,03820,BOS,IGSA,Female/Male,148.842105,5.679426,0.688995,48.832536,42.100478,45.411483,38.354067,6.516746,7.019139,19.066986,7.301435,7.617225,63.315789,59.574163,N/A,ODO,9/12/2024,Scheduled,NDS 2019,Pass
2025-04-28,SWEETWATER COUNTY JAIL,50140 UNITED STATES HIGHWAY 191 SOUTH,ROCK SPRINGS,WY,82935,DEN,USMS IGA,Female/Male,3.500000,0.215311,0.574163,0.607656,0.052632,0.952153,0.377990,0.019139,0.100478,0.000000,0.019139,0.028708,1.401914,1.196172,N/A,ORSA,3/26/2024,Scheduled,ORSA NDS 2019,Pass
2025-04-28,T DON HUTTO DETENTION CENTER,1001 WELCH STREET,TAYLOR,TX,76574,SNA,DIGSA,Male,72.062500,200.913876,39.942584,116.794258,70.899522,235.148325,193.401914,0.000000,0.000000,64.875598,55.933014,101.708134,206.033493,303.760766,461,ODO,12/19/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,"TORRANCE/ESTANCIA, NM",209 COUNTY ROAD 49,ESTANCIA,NM,87016,ELP,IGSA,Male,32.595349,358.210526,66.799043,6.578947,3.531100,63.000000,372.119617,0.000000,0.000000,1.875598,5.014354,25.535885,402.693780,274.205742,505,ODO,10/24/2024,Scheduled,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,TULSA COUNTY JAIL (DAVID L. MOSS JUSTICE CTR),300 NORTH DENVER AVENUE,TULSA,OK,74103,DAL,IGSA,Female/Male,2.344444,17.870813,6.526316,6.693780,3.004785,10.885167,19.133971,0.617225,3.459330,1.100478,0.473684,0.526316,31.995215,11.550239,N/A,ODO,9/19/2024,Scheduled,NDS 2019,Pass
2025-04-28,TWO BRIDGES REGIONAL JAIL,522 BATH RD,WISCASSET,ME,04578,BOS,USMS IGA,Male,,0.000000,0.000000,3.062201,3.000000,2.937799,3.124402,0.000000,0.000000,1.813397,0.296651,0.287081,3.665072,3.282297,N/A,,,,,
2025-04-28,WASHINGTON COUNTY DETENTION CENTER,1155 WEST CLYDESDALE DRIVE,FAYETTEVILLE,AR,72701,NOL,USMS IGA,Female/Male,1.734694,1.100478,1.229665,1.421053,0.459330,1.583732,2.392344,0.095694,0.138756,0.004785,0.004785,0.014354,4.186603,2.995215,N/A,ODO,4/22/2025,,ORSA,Pending Final Report
2025-04-28,WASHOE COUNTY JAIL,911 PARR BLVD 775 328 3308,RENO,NV,89506,SLC,USMS IGA,Female/Male,19.703704,0.736842,2.205742,3.827751,3.511962,7.818182,1.995215,0.401914,0.066986,1.956938,0.177033,0.440191,7.708134,8.937799,N/A,ODO,11/7/2024,,NDS 2019,Pass
2025-04-28,WEBB COUNTY DETENTION CENTER (CCA),9998 SOUTH HIGHWAY 83,LAREDO,TX,78041,HLG,DIGSA,Female/Male,18.958333,255.985646,5.110048,30.875598,53.028708,37.282297,272.535885,4.794258,30.387560,15.899522,10.377990,9.976077,308.746411,199.119617,250,ODO,2/6/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,WINN CORRECTIONAL CENTER,560 GUM SPRING ROAD,WINNFIELD,LA,71483,NOL,DIGSA,Male,105.030516,1006.368421,217.937799,199.449761,107.425837,309.253589,1221.224880,0.550239,0.153110,61.464115,46.736842,46.133971,1376.846890,927.019139,946,ODO,1/16/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-04-28,WOODBURY COUNTY JAIL,407 7TH STREET,SIOUX CITY,IA,51101,SPM,USMS IGA,Female/Male,,0.497608,0.349282,1.574163,1.765550,3.775120,0.382775,0.000000,0.028708,1.411483,0.358852,0.531100,1.885167,3.014354,N/A,ORSA,3/26/2024,Scheduled,ORSA NDS 2019,Pass
2025-04-28,WYATT DETENTION CENTER,950 HIGH STREET,CENTRAL FALLS,RI,02863,BOS,USMS IGA,Male,67.937500,12.961722,3.258373,46.942584,49.636364,59.004785,50.253589,1.598086,1.942584,20.401914,2.488038,2.827751,87.081340,74.612440,N/A,ODO,9/19/2024,Scheduled,NDS 2019,Pass
2025-04-14,ADAMS COUNTY DET CENTER,20 HOBO FORK RD.,NATCHEZ,MS,39120,NOL,DIGSA,Female/Male,30.569568,1891.758974,263.174359,8.307692,4.974359,17.743590,2150.471795,0.000000,0.000000,1.979487,1.435897,3.102564,2161.697436,463.025641,"1,100",ODO,1/16/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-04-14,ADELANTO ICE PROCESSING CENTER,10250 RANCHO ROAD,ADELANTO,CA,92301,LOS,CDF,Female/Male,1796.000000,10.328205,7.246154,35.046154,49.600000,78.800000,23.420513,0.000000,0.000000,46.302564,15.230769,7.779487,32.907692,55.830769,640,ODO,7/18/2024,Scheduled,PBNDS 2011 - 2016 Revised,Pass
2025-04-14,ALAMANCE COUNTY DETENTION FACILITY,109 SOUTH MAPLE STREET,GRAHAM,NC,27253,ATL,IGSA,Female/Male,4.434911,4.835897,3.394872,5.897436,5.938462,13.328205,6.338462,0.153846,0.246154,0.676923,0.230769,0.076923,19.082051,14.682051,40,ODO,9/19/2024,Scheduled,NDS 2019,Pass
2025-04-14,ALEXANDRIA STAGING FACILITY,96 GEORGE THOMPSON DRIVE,ALEXANDRIA,LA,71303,NOL,STAGING,Male,3.075916,139.112821,48.502564,75.707692,52.805128,145.564103,170.451282,0.061538,0.051282,55.466667,31.717949,38.415385,190.528205,311.266667,N/A,ODO,2/27/2025,,PBNDS 2011 - 2016 Revised,Pending Final Report
2025-04-14,ALLEGANY COUNTY JAIL,4884 STATE ROUTE 19,BELMONT,NY,14813,BUF,IGSA,Female/Male,,2.235897,0.148718,0.056410,0.000000,0.000000,0.164103,0.107692,2.169231,0.000000,0.051282,0.000000,2.389744,0.984615,N/A,,,,,
2025-04-14,ALLEN PARISH PUBLIC SAFETY COMPLEX,7340 HIGHWAY 26 WEST,OBERLIN,LA,70655,NOL,IGSA,Male,59.500000,101.876923,29.994872,33.948718,11.015385,50.261538,126.574359,0.000000,0.000000,14.723077,8.548718,5.538462,148.025641,111.835897,170,ODO,12/12/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-14,ATLANTA US PEN,"601 MCDONOUGH BOULEVARD, SE",ATLANTA,GA,30315,ATL,BOP,Female/Male,,22.138462,6.071795,4.641026,3.533333,11.866667,24.517949,0.000000,0.000000,1.558974,0.297436,0.543590,33.984615,32.082051,N/A,N/A,N/A,,N/A,N/A
2025-04-14,BAKER COUNTY SHERIFF DEPT.,1 SHERIFF OFFICE DRIVE,MACCLENNY,FL,32063,MIA,IGSA,Female/Male,61.549020,30.076923,37.235897,89.712821,86.682051,151.938462,54.097436,21.743590,15.928205,35.856410,18.153846,13.553846,176.143590,175.123077,192,ODO,10/24/2024,,NDS 2019,Pass
2025-04-14,BERLIN FED. CORR. INST.,1 SUCCESS LOOP DR.,BERLIN,NH,03570,BOS,BOP,,,15.189744,1.641026,4.425641,4.548718,5.687179,20.102564,0.000000,0.015385,2.374359,1.107692,2.133333,20.189744,5.692308,N/A,N/A,N/A,,N/A,N/A
2025-04-14,BLUEBONNET DETENTION FACILITY,400 2ND STREET,ANSON,TX,79501,DAL,DIGSA,Male,56.166667,344.323077,171.651282,247.400000,102.825641,344.538462,451.051282,11.948718,58.661538,73.856410,48.389744,77.061538,666.892308,503.466667,750,ODO,12/12/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-14,BOONE COUNTY JAIL,3020 CONRAD LANE,BURLINGTON,KY,41005,CHI,USMS IGA,Female/Male,86.000000,31.117949,25.184615,34.697436,55.256410,106.384615,35.092308,3.794872,0.984615,39.553846,11.564103,12.348718,82.789744,100.748718,N/A,ODO,11/21/2024,,NDS 2019,Pass
2025-04-14,BROWARD COUNTY JAIL,555 SE 1ST AVENUE,FT.LAUDERDALE,FL,33301,MIA,IGSA,Female/Male,,0.379487,0.251282,1.169231,0.323077,0.358974,1.553846,0.051282,0.158974,0.000000,0.000000,0.000000,2.123077,1.148718,N/A,N/A,N/A,,N/A,N/A
2025-04-14,BROWARD TRANSITIONAL CENTER,3900 NORTH POWERLINE ROAD,POMPANO BEACH,FL,33073,MIA,CDF,Female/Male,48.847561,483.979487,156.487179,4.692308,0.923077,123.882051,426.676923,14.656410,80.866667,12.282051,20.051282,25.630769,588.117949,413.969231,700,ODO,12/19/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-14,BUFFALO SERVICE PROCESSING CENTER,4250 FEDERAL DRIVE,BATAVIA,NY,14020,BUF,SPC,Male,63.213333,242.620513,49.707692,135.989744,148.482051,256.379487,320.420513,0.000000,0.000000,109.410256,16.866667,20.948718,429.574359,424.430769,400,ODO,10/31/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-04-14,BUTLER COUNTY JAIL,705 HANOVER STREET,HAMILTON,OH,45011,DET,USMS IGA,Female/Male,,16.369231,4.517949,5.466667,2.200000,7.097436,18.933333,0.317949,2.205128,1.374359,1.661538,2.630769,22.887179,12.241026,N/A,ODO,,,NDS 2019,Pass
2025-04-14,CALHOUN COUNTY CORRECTIONAL CENTER,185 EAST MICHIGAN AVENUE,BATTLE CREEK,MI,49014,DET,IGSA,Female/Male,67.696970,59.538462,34.343590,30.025641,14.753846,46.579487,78.051282,2.738462,11.292308,11.461538,4.912821,10.312821,111.974359,108.282051,75,ODO,8/22/2024,Scheduled,NDS 2019,Pass
2025-04-14,CAMPBELL CO DET CTR,601 CENTRAL AVE,NEWPORT,KY,41071,CHI,USMS IGA,,,2.046154,0.953846,1.707692,0.553846,1.712821,3.548718,0.000000,0.000000,0.615385,0.533333,0.512821,3.600000,0.712821,N/A,,,,,
2025-04-14,CAROLINE DETENTION FACILITY,11093 S.W. LEWIS MEMORIAL DRIVE,BOWLING GREEN,VA,22427,WAS,DIGSA,Female/Male,96.446281,112.292308,36.641026,66.005128,76.517949,130.189744,147.635897,8.784615,4.846154,42.482051,15.025641,18.071795,215.876923,164.292308,224,ODO,4/17/2025,Scheduled,PBNDS 2011 - 2016 Revised,Pending Final Report
2025-04-14,"CCA, FLORENCE CORRECTIONAL CENTER",1100 BOWLING ROAD,FLORENCE,AZ,85232,PHO,USMS IGA,Male,70.158333,58.589744,42.025641,147.282051,141.989744,242.394872,147.492308,0.000000,0.000000,54.230769,23.835897,25.738462,286.082051,239.676923,N/A,ODO,11/13/2024,Pending Scheduling,NDS 2019,Pass
2025-04-14,CENTRAL LOUISIANA ICE PROCESSING CENTER (CLIPC),830 PINEHILL ROAD,JENA,LA,71342,NOL,DIGSA,Female/Male,13.669118,409.794872,225.943590,341.046154,210.743590,517.635897,669.379487,0.307692,0.205128,115.251282,56.410256,62.933333,952.933333,904.605128,"1,170",ODO,1/9/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-04-14,CHASE COUNTY JAIL,301 SOUTH WALNUT STREET,COTTONWOOD FALL,KS,66845,CHI,IGSA,Female/Male,54.466667,21.861538,18.758974,34.133333,18.461538,49.723077,35.502564,4.764103,3.225641,12.451282,5.507692,7.425641,67.830769,80.010256,N/A,ODO,3/13/2025,,NDS 2019,Pending Final Report
2025-04-14,CHIPPEWA COUNTY SSM,325 COURT STREET,SAULT STE MARIE,MI,49783,DET,IGSA,Female/Male,69.000000,9.876923,5.123077,6.820513,5.712821,11.507692,16.025641,0.000000,0.000000,4.907692,0.933333,1.169231,20.523077,22.020513,N/A,ODO,4/3/2025,,NDS 2019,Pass
2025-04-14,CHITTENDEN REGIONAL CORRECTIONAL FACILITY,7 FARRELL STREET,SOUTH BURLINGTON,VT,05403,BOS,USMS IGA,Female/Male,2.500000,2.123077,0.020513,0.005128,0.000000,0.000000,0.010256,0.092308,2.046154,0.000000,0.000000,0.015385,2.133333,1.179487,N/A,ORSA,4/12/2024,,ORSA NDS 2019,Pass
2025-04-14,CIBOLA COUNTY CORRECTIONAL CENTER,2000 CIBOLA LOOP,MILAN,NM,87021,ELP,IGSA,Male,26.982143,157.435897,35.805128,5.702564,3.461538,21.297436,181.015385,0.092308,0.000000,4.256410,1.589744,7.000000,189.558974,165.733333,N/A,ODO,2/27/2025,,PBNDS 2011 - 2016 Revised,Pending Final Report
2025-04-14,CIMMARRON CORR FACILITY,3700 S. KINGS HWY,CUSHING,OK,74023,DAL,USMS IGA,,,50.117949,12.625641,0.102564,0.000000,10.553846,52.292308,0.000000,0.000000,1.656410,1.882051,2.820513,56.487179,38.035897,N/A,,,,,
2025-04-14,CLAY COUNTY JUSTICE CENTER,611 EAST JACKSON STREET,BRAZIL,IN,47834,CHI,USMS IGA,Female/Male,19.190476,59.343590,29.897436,90.205128,62.246154,136.107692,91.456410,7.707692,6.420513,32.435897,11.297436,14.917949,183.041026,159.461538,N/A,ODO,6/27/2024,Scheduled,NDS 2019,Pass
2025-04-14,CLINTON COUNTY CORRECTIONAL FACILITY,58 PINE MOUNTAIN RD.,MCELHATTAN,PA,17748,PHI,USMS IGA,Male,180.428571,3.528205,24.102564,35.594872,16.574359,72.025641,4.384615,2.174359,1.215385,26.815385,9.076923,1.471795,42.435897,67.076923,N/A,ODO,1/16/2025,,NDS 2019,Pass
2025-04-14,CLINTON COUNTY JAIL,25 MCCARTHY DRIVE,PLATTSBURGH,NY,12901,BUF,USMS IGA,Female/Male,11.914286,2.605128,0.661538,1.815385,0.179487,0.430769,0.738462,1.143590,2.948718,0.774359,0.000000,0.882051,3.605128,3.061538,N/A,ODO,6/6/2024,,NDS 2019,Pass
2025-04-14,COASTAL BEND DETENTION FACILITY,4909 FM 2826,ROBSTOWN,TX,78380,HLG,USMS IGA,Male,0.518987,4.015385,3.425641,1.984615,0.805128,3.164103,6.487179,0.046154,0.533333,0.630769,0.482051,0.656410,8.461538,9.441026,N/A,ODO,2/6/2025,,NDS 2019,Pass
2025-04-14,COLLIER COUNTY NAPLES JAIL CENTER,3347 TAMIAMI TRAIL E,NAPLES,FL,34112,MIA,IGSA,Female/Male,3.161538,6.256410,2.046154,2.661538,1.656410,6.435897,5.717949,0.194872,0.271795,0.107692,0.112821,0.287179,12.112821,8.256410,N/A,ODO,12/5/2024,,NDS 2019,Pass
2025-04-14,CORR. CTR OF NORTHWEST OHIO,"3151 ROAD 24.25, ROUTE 1",STRYKER,OH,43557,DET,USMS IGA,Male,,2.102564,1.112821,2.005128,0.779487,2.466667,2.523077,0.169231,0.841026,1.179487,0.256410,0.953846,3.610256,3.000000,N/A,,,,,
